,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0025786532160220607,0.00814482068733764,0.020109645006117817,0.03238597278506685,0.037326420439826834,0.039174004484208894,0.05218311379724115,0.05797473387357057,0.06998668345559572,0.08194431016034855,0.08627023872995018,0.09881227983683932,0.10702258337702372,0.11142257229749568,0.12270959954251223,0.12677639134788557,0.13668008671498968,0.14704668349026062,0.15168272137023678,0.16497638171206508,0.17226238082763604,0.18359425431694149,0.2001052181546561,0.20391019575111508,0.21040983200115834,0.22345863125178833,0.23561813323013756,0.23994114395333288,0.25220483539570654,0.2623003163461716,0.2782608946557827,0.288921281325412,0.2925807322604552,0.30791999448442425,0.3103739369172685,0.32070233243476315,0.3330571432656576,0.3419020379941286,0.3539250952869508,0.36890593883229705,0.3822464252472971,0.38982738480396256,0.39550323009438293,0.40717240204158645,0.416011049548928,0.42209173633110475,0.43228371027235646,0.44032974447552065,0.455089535436006,0.470291628889519,0.48150299547671577,0.49098874902157347,0.5078520292057853,0.5113635082286871,0.5187175956671345,0.5341311184781024,0.54267732521115,0.5563461843594322,0.5660047927831692,0.5789776014760365,0.5969902198182491,0.6037264755037592,0.6162345419401941,0.6262817696720473,0.6368119273049148,0.6441210836842799,0.6512888394336729,0.6680769926238115,0.6754030791402071,0.6853176180221903,0.6983553979989742,0.7036280463120448,0.7079954170129188,0.7249439497240175,0.7406639517645083,0.7544437418171985,0.7645768898494901,0.7816516645177519,0.7869955601898919,0.7954097498994575,0.7982896847276516,0.8053827740265556,0.8123272234168354,0.8227266158321129,0.8313206527495978,0.8394635385920025,0.8554289427429399,0.8662669004092549,0.8802605524175402,0.8972959832629956,0.9057723832511526,0.9080037771467394,0.9154386593372577,0.928968024976138,0.9323312586604335,0.9452212308848457,0.9590827878004007,0.9684583811708678,0.9825743040123619,0.9880700160658045,0.9999999999999998
2,0.0,0.003569819840263297,0.015534644159043473,0.027810971937992507,0.03275141959275249,0.03459900363713455,0.04760811295016681,0.05339973302649623,0.06541168260852137,0.0773693093132742,0.08169523788287583,0.09423727898976497,0.10244758252994937,0.10684757145042133,0.11813459869543788,0.12220139050081122,0.13210508586791533,0.14247168264318627,0.14710772052316243,0.16040138086499073,0.16768737998056168,0.17901925346986713,0.19553021730758174,0.19933519490404072,0.205834831154084,0.21888363040471398,0.2310431323830632,0.23536614310625853,0.2476298345486322,0.2577253154990972,0.2736858938087083,0.2843462804783376,0.2880057314133808,0.30334499363734985,0.3057989360701941,0.31612733158768874,0.3284821424185832,0.3373270371470542,0.3493500944398764,0.36433093798522265,0.37767142440022267,0.38525238395688816,0.3909282292473085,0.40259740119451204,0.4114360487018536,0.41751673548403034,0.42770870942528205,0.43575474362844624,0.4505145345889316,0.46571662804244457,0.47692799462964136,0.48641374817449906,0.5032770283587109,0.5067885073816127,0.5141425948200601,0.529556117631028,0.5381023243640756,0.5517711835123578,0.5614297919360948,0.5744026006289621,0.5924152189711747,0.5991514746566848,0.6116595410931197,0.6217067688249729,0.6322369264578404,0.6395460828372055,0.6467138385865985,0.6635019917767371,0.6708280782931327,0.6807426171751159,0.6937803971518998,0.6990530454649704,0.7034204161658444,0.7203689488769431,0.7360889509174339,0.7498687409701241,0.7600018890024157,0.7770766636706775,0.7824205593428175,0.790834749052383,0.7937146838805772,0.8008077731794812,0.807752222569761,0.8181516149850385,0.8267456519025234,0.8348885377449281,0.8508539418958655,0.8616918995621805,0.8756855515704658,0.8927209824159212,0.9011973824040782,0.903428776299665,0.9108636584901832,0.9243930241290635,0.9277562578133591,0.9406462300377713,0.9545077869533263,0.9638833803237934,0.9779993031652875,0.9834950152187301,0.9954249991529254
3,0.0,0.0,0.005117630956163617,0.017393958735112652,0.022334406389872635,0.02418199043425469,0.037191099747286946,0.042982719823616365,0.0549946694056415,0.06695229611039433,0.07127822467999596,0.0838202657868851,0.0920305693270695,0.09643055824754146,0.10771758549255801,0.11178437729793134,0.12168807266503542,0.13205466944030636,0.13669070732028252,0.14998436766211082,0.15727036677768177,0.16860224026698722,0.18511320410470183,0.18891818170116081,0.19541781795120408,0.20846661720183407,0.2206261191801833,0.22494912990337862,0.23721282134575228,0.2473083022962173,0.26326888060582837,0.2739292672754577,0.2775887182105009,0.29292798043446994,0.2953819228673142,0.30571031838480883,0.3180651292157033,0.3269100239441743,0.3389330812369965,0.35391392478234274,0.36725441119734276,0.37483537075400825,0.3805112160444286,0.39218038799163213,0.40101903549897366,0.40709972228115043,0.41729169622240214,0.42533773042556633,0.4400975213860517,0.45529961483956466,0.46651098142676145,0.47599673497161915,0.49286001515583094,0.4963714941787327,0.50372558161718,0.5191391044281477,0.5276853111611953,0.5413541703094775,0.5510127787332145,0.5639855874260818,0.5819982057682944,0.5887344614538046,0.6012425278902395,0.6112897556220926,0.6218199132549601,0.6291290696343252,0.6362968253837182,0.6530849785738568,0.6604110650902525,0.6703256039722356,0.6833633839490195,0.6886360322620901,0.6930034029629641,0.7099519356740629,0.7256719377145536,0.7394517277672439,0.7495848757995355,0.7666596504677973,0.7720035461399373,0.7804177358495028,0.783297670677697,0.7903907599766009,0.7973352093668807,0.8077346017821583,0.8163286386996431,0.8244715245420479,0.8404369286929853,0.8512748863593003,0.8652685383675855,0.882303969213041,0.890780369201198,0.8930117630967848,0.900446645287303,0.9139760109261833,0.9173392446104789,0.930229216834891,0.944090773750446,0.9534663671209131,0.9675822899624072,0.9730780020158498,0.9850079859500451
4,0.0,0.0,0.0,0.006487655147656158,0.01142810280241614,0.0132756868467982,0.026284796159830454,0.03207641623615987,0.04408836581818501,0.056045992522937835,0.06037192109253948,0.07291396219942861,0.08112426573961301,0.08552425466008497,0.09681128190510152,0.10087807371047486,0.11078176907757895,0.1211483658528499,0.12578440373282607,0.13907806407465437,0.14636406319022532,0.15769593667953075,0.17420690051724536,0.17801187811370434,0.1845115143637476,0.1975603136143776,0.20971981559272682,0.21404282631592214,0.2263065177582958,0.23640199870876083,0.2523625770183719,0.2630229636880012,0.26668241462304443,0.28202167684701346,0.2844756192798577,0.29480401479735235,0.3071588256282468,0.3160037203567178,0.32802677764954,0.34300762119488626,0.3563481076098863,0.36392906716655177,0.36960491245697213,0.38127408440417565,0.3901127319115172,0.39619341869369396,0.40638539263494566,0.41443142683810985,0.4291912177985952,0.4443933112521082,0.455604677839305,0.4650904313841627,0.48195371156837447,0.48546519059127624,0.4928192780297235,0.5082328008406913,0.516779007573739,0.5304478667220212,0.5401064751457582,0.5530792838386255,0.571091902180838,0.5778281578663482,0.5903362243027831,0.6003834520346363,0.6109136096675037,0.6182227660468689,0.6253905217962619,0.6421786749864005,0.6495047615027961,0.6594193003847793,0.6724570803615632,0.6777297286746338,0.6820970993755078,0.6990456320866065,0.7147656341270973,0.7285454241797875,0.7386785722120791,0.7557533468803409,0.7610972425524809,0.7695114322620464,0.7723913670902406,0.7794844563891445,0.7864289057794244,0.7968282981947019,0.8054223351121867,0.8135652209545915,0.8295306251055289,0.8403685827718439,0.8543622347801292,0.8713976656255846,0.8798740656137416,0.8821054595093284,0.8895403416998466,0.9030697073387269,0.9064329410230225,0.9193229132474346,0.9331844701629897,0.9425600635334568,0.9566759863749509,0.9621716984283935,0.9741016823625888
5,0.0,0.0,0.0,0.0,0.001761365235528271,0.0036089492799103295,0.016618058592942582,0.022409678669272,0.03442162825129714,0.04637925495604996,0.050705183525651606,0.06324722463254075,0.07145752817272515,0.0758575170931971,0.08714454433821366,0.09121133614358698,0.10111503151069107,0.11148162828596202,0.11611766616593819,0.1294113265077665,0.13669732562333745,0.1480291991126429,0.1645401629503575,0.16834514054681649,0.17484477679685975,0.18789357604748974,0.20005307802583897,0.2043760887490343,0.21663978019140795,0.22673526114187298,0.242695839451484,0.25335622612111336,0.2570156770561566,0.2723549392801256,0.27480888171296985,0.2851372772304645,0.29749208806135896,0.30633698278982996,0.3183600400826522,0.3333408836279984,0.3466813700429984,0.3542623295996639,0.3599381748900843,0.3716073468372878,0.38044599434462933,0.3865266811268061,0.3967186550680578,0.404764689271222,0.41952448023170735,0.43472657368522033,0.4459379402724171,0.4554236938172748,0.4722869740014866,0.4757984530243884,0.4831525404628356,0.4985660632738035,0.5071122700068511,0.5207811291551333,0.5304397375788703,0.5434125462717376,0.5614251646139502,0.5681614202994604,0.5806694867358952,0.5907167144677484,0.6012468721006159,0.608556028479981,0.615723784229374,0.6325119374195126,0.6398380239359083,0.6497525628178914,0.6627903427946753,0.6680629911077459,0.6724303618086199,0.6893788945197187,0.7050988965602094,0.7188786866128997,0.7290118346451913,0.746086609313453,0.751430504985593,0.7598446946951586,0.7627246295233527,0.7698177188222567,0.7767621682125365,0.7871615606278141,0.7957555975452989,0.8038984833877036,0.819863887538641,0.830701845204956,0.8446954972132413,0.8617309280586968,0.8702073280468537,0.8724387219424405,0.8798736041329588,0.8934029697718391,0.8967662034561347,0.9096561756805468,0.9235177325961018,0.9328933259665689,0.947009248808063,0.9525049608615056,0.9644349447957009
6,0.0,0.0,0.0,0.0,0.0,0.0009497271278584133,0.013958836440890668,0.019750456517220086,0.03176240609924522,0.04372003280399805,0.04804596137359969,0.060588002480488824,0.06879830602067323,0.07319829494114519,0.08448532218616174,0.08855211399153506,0.09845580935863915,0.1088224061339101,0.11345844401388627,0.12675210435571457,0.13403810347128553,0.14536997696059095,0.16188094079830556,0.16568591839476454,0.1721855546448078,0.1852343538954378,0.19739385587378702,0.20171686659698235,0.213980558039356,0.22407603898982104,0.24003661729943207,0.2506970039690614,0.25435645490410463,0.26969571712807366,0.2721496595609179,0.28247805507841256,0.294832865909307,0.303677760637778,0.31570081793060023,0.33068166147594646,0.3440221478909465,0.351603107447612,0.35727895273803234,0.36894812468523586,0.3777867721925774,0.38386745897475416,0.39405943291600587,0.40210546711917006,0.4168652580796554,0.4320673515331684,0.4432787181203652,0.4527644716652229,0.46962775184943467,0.47313923087233645,0.4804933183107837,0.49590684112175154,0.5044530478547992,0.5181219070030814,0.5277805154268184,0.5407533241196857,0.5587659424618983,0.5655021981474084,0.5780102645838433,0.5880574923156965,0.598587649948564,0.6058968063279291,0.6130645620773221,0.6298527152674607,0.6371788017838563,0.6470933406658395,0.6601311206426234,0.665403768955694,0.669771139656568,0.6867196723676667,0.7024396744081575,0.7162194644608477,0.7263526124931393,0.7434273871614011,0.7487712828335411,0.7571854725431066,0.7600654073713008,0.7671584966702047,0.7741029460604846,0.7845023384757621,0.793096375393247,0.8012392612356517,0.8172046653865891,0.8280426230529041,0.8420362750611894,0.8590717059066448,0.8675481058948018,0.8697794997903886,0.8772143819809068,0.8907437476197871,0.8941069813040827,0.9069969535284949,0.9208585104440499,0.930234103814517,0.9443500266560111,0.9498457387094537,0.961775722643649
7,0.0,0.0,0.0,0.0,0.0,0.0,0.007969271664879282,0.013760891741208698,0.02577284132323384,0.037730468027986665,0.04205639659758831,0.05459843770447744,0.06280874124466183,0.06720873016513379,0.07849575741015034,0.08256254921552367,0.09246624458262775,0.1028328413578987,0.10746887923787488,0.12076253957970318,0.12804853869527413,0.13938041218457958,0.1558913760222942,0.15969635361875317,0.16619598986879644,0.17924478911942643,0.19140429109777565,0.19572730182097098,0.20799099326334464,0.21808647421380967,0.2340470525234207,0.24470743919305002,0.24836689012809318,0.26370615235206224,0.2661600947849065,0.27648849030240114,0.2888433011332956,0.2976881958617666,0.3097112531545888,0.32469209669993504,0.33803258311493506,0.34561354267160055,0.3512893879620209,0.36295855990922443,0.37179720741656597,0.37787789419874274,0.38806986813999444,0.39611590234315863,0.410875693303644,0.42607778675715696,0.43728915334435375,0.44677490688921145,0.46363818707342325,0.467149666096325,0.47450375353477225,0.4899172763457401,0.4984634830787877,0.5121323422270698,0.5217909506508068,0.5347637593436741,0.5527763776858867,0.5595126333713969,0.5720206998078318,0.582067927539685,0.5925980851725524,0.5999072415519175,0.6070749973013105,0.6238631504914491,0.6311892370078448,0.6411037758898279,0.6541415558666118,0.6594142041796824,0.6637815748805564,0.6807301075916552,0.6964501096321459,0.7102298996848362,0.7203630477171278,0.7374378223853896,0.7427817180575296,0.7511959077670951,0.7540758425952893,0.7611689318941932,0.768113381284473,0.7785127736997506,0.7871068106172354,0.7952496964596402,0.8112151006105776,0.8220530582768926,0.8360467102851779,0.8530821411306333,0.8615585411187903,0.8637899350143771,0.8712248172048953,0.8847541828437756,0.8881174165280712,0.9010073887524833,0.9148689456680383,0.9242445390385055,0.9383604618799996,0.9438561739334421,0.9557861578676374
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002787177347559842,0.014799126929584985,0.026756753634337813,0.031082682203939452,0.04362472331082859,0.05183502685101298,0.05623501577148494,0.06752204301650148,0.07158883482187481,0.0814925301889789,0.09185912696424985,0.09649516484422602,0.10978882518605432,0.11707482430162525,0.12840669779093067,0.14491766162864528,0.14872263922510426,0.15522227547514753,0.16827107472577751,0.18043057670412674,0.18475358742732206,0.19701727886969572,0.20711275982016075,0.2230733381297718,0.2337337247994011,0.23739317573444427,0.2527324379584133,0.2551863803912576,0.2655147759087522,0.2778695867396467,0.2867144814681177,0.2987375387609399,0.3137183823062861,0.32705886872128614,0.33463982827795163,0.340315673568372,0.3519848455155755,0.36082349302291705,0.3669041798050938,0.37709615374634553,0.3851421879495097,0.39990197890999507,0.41510407236350805,0.42631543895070484,0.43580119249556254,0.45266447267977433,0.4561759517026761,0.46353003914112334,0.4789435619520912,0.48748976868513877,0.501158627833421,0.510817236257158,0.5237900449500253,0.5418026632922379,0.5485389189777481,0.561046985414183,0.5710942131460361,0.5816243707789036,0.5889335271582687,0.5961012829076617,0.6128894360978003,0.620215522614196,0.6301300614961791,0.643167841472963,0.6484404897860336,0.6528078604869076,0.6697563931980064,0.6854763952384971,0.6992561852911874,0.709389333323479,0.7264641079917408,0.7318080036638808,0.7402221933734463,0.7431021282016405,0.7501952175005444,0.7571396668908242,0.7675390593061018,0.7761330962235866,0.7842759820659914,0.8002413862169288,0.8110793438832438,0.825072995891529,0.8421084267369845,0.8505848267251415,0.8528162206207283,0.8602511028112465,0.8737804684501268,0.8771437021344224,0.8900336743588345,0.9038952312743895,0.9132708246448566,0.9273867474863507,0.9328824595397933,0.9448124434739886
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033094999886681925,0.015267126693421017,0.019593055263022657,0.03213509636991179,0.04034539991009618,0.04474538883056814,0.056032416075584686,0.06009920788095801,0.0700029032480621,0.08036950002333305,0.08500553790330923,0.09829919824513753,0.10558519736070845,0.11691707085001388,0.13342803468772851,0.1372330122841875,0.14373264853423076,0.15678144778486075,0.16894094976320997,0.1732639604864053,0.18552765192877896,0.195623132879244,0.21158371118885502,0.22224409785848434,0.2259035487935275,0.24124281101749653,0.2436967534503408,0.25402514896783546,0.2663799597987299,0.2752248545272009,0.2872479118200231,0.30222875536536936,0.3155692417803694,0.32315020133703487,0.32882604662745524,0.34049521857465875,0.3493338660820003,0.35541455286417706,0.36560652680542877,0.37365256100859295,0.3884123519690783,0.4036144454225913,0.4148258120097881,0.4243115655546458,0.44117484573885757,0.44468632476175934,0.4520404122002066,0.46745393501117444,0.476000141744222,0.48966900089250426,0.49932760931624126,0.5123004180091086,0.5303130363513212,0.5370492920368314,0.5495573584732663,0.5596045862051194,0.5701347438379869,0.577443900217352,0.584611655966745,0.6013998091568836,0.6087258956732793,0.6186404345552624,0.6316782145320463,0.6369508628451169,0.6413182335459909,0.6582667662570897,0.6739867682975804,0.6877665583502707,0.6978997063825623,0.7149744810508241,0.7203183767229641,0.7287325664325296,0.7316125012607237,0.7387055905596277,0.7456500399499075,0.7560494323651851,0.7646434692826699,0.7727863551250747,0.788751759276012,0.7995897169423271,0.8135833689506123,0.8306187997960678,0.8390951997842248,0.8413265936798116,0.8487614758703298,0.8622908415092101,0.8656540751935057,0.8785440474179178,0.8924056043334728,0.9017811977039399,0.915897120545434,0.9213928325988766,0.9333228165330719
